epoch,loss_1,loss_2,loss_3,loss_4,loss_5
48,0.4809,0.5973,0.6452,0.6145,0.5440
49,0.7116,0.9111,0.8166,0.9064,0.9415
50,0.7871,0.8089,0.8281,0.6873,0.6706
51,0.4819,0.8558,0.8459,0.7260,0.8003
52,0.5711,1.0460,1.0234,0.8257,0.8025
53,0.7298,0.7642,0.6715,0.6472,0.6278
54,0.6435,0.6184,0.5958,0.5613,0.5763
55,0.7150,0.5928,0.5265,0.6847,0.7341
56,0.7279,0.6404,0.5756,0.5199,0.5261
57,0.6695,0.6778,0.7430,0.6264,0.6404
58,0.8037,0.7109,0.6021,0.6655,0.6537
59,0.5200,0.7215,0.7542,0.6098,0.6568
60,0.6832,0.7058,0.7571,0.6639,0.6828
61,0.6247,0.5332,0.5360,0.4792,0.5095
62,0.7905,0.8569,0.6643,0.6152,0.6647
63,0.6492,0.7394,0.9704,0.8499,0.7448
64,0.5414,0.6376,0.6081,0.6897,0.7008
65,0.7119,0.8298,0.8136,0.8269,0.7800
66,0.6723,0.8179,0.7620,0.6705,0.6574
67,0.5894,0.7327,0.7412,0.5566,0.5583
68,0.4247,0.5275,0.5870,0.7275,0.6756
69,0.8616,0.6098,0.6364,0.4615,0.4903
70,0.4621,0.7728,0.7580,0.5168,0.5292
71,0.6823,0.7000,0.6564,0.6154,0.8483
72,0.5283,0.4453,0.6818,0.7194,0.7524
73,0.5965,0.7641,0.7327,0.8281,0.7961
74,0.6040,0.8113,0.7083,0.6775,0.8528
75,0.5266,0.7278,0.7015,0.7048,0.6729
76,0.4406,0.6804,0.6238,0.7213,0.6511
77,0.6903,0.5980,0.5640,0.5745,0.6391
78,0.5579,0.6633,0.7497,0.7209,0.6145
79,0.4203,0.7456,0.7461,0.6568,0.6971
80,0.6138,0.9059,0.6742,0.7302,0.7096
81,0.7986,0.6062,0.6188,0.5737,0.5815
82,0.6648,0.6818,0.6517,0.6069,0.6965
83,0.5589,0.7616,0.9935,0.8358,0.9282
84,0.4963,0.7138,0.6996,0.6384,0.6661
85,0.7606,0.6330,0.6734,0.5873,0.6176
86,0.5508,0.7609,0.8683,0.6610,0.8136
87,0.5904,0.5848,0.6629,0.6696,0.5672
88,0.6762,0.7441,0.7095,0.6462,0.6967
89,0.4183,0.8633,0.7968,0.7369,0.7543
90,0.5353,0.7559,0.6079,0.6683,0.6374
91,0.5533,0.5998,0.5590,0.7309,0.7007
92,0.6504,0.6739,0.5716,0.7003,0.6045
93,0.7034,0.6021,0.6001,0.6259,0.5742
94,0.5888,0.7037,0.6393,0.7483,0.6658
95,0.4933,0.7076,0.9114,0.8497,0.6765
96,0.7142,0.5796,0.5174,0.4992,0.5138
97,0.6810,0.6073,0.6246,0.7530,0.6972
98,0.6890,0.6243,0.5492,0.7494,0.7292
99,0.6209,0.6417,0.6312,0.6212,0.6026
100,0.5414,0.5614,0.5625,0.4934,0.5301
101,0.7229,0.7609,0.8949,0.9279,0.9523
102,0.5274,0.6184,0.5206,0.5283,0.4350
103,0.4845,0.6591,0.6413,0.6766,0.6129
104,0.6520,0.6290,0.6235,0.5182,0.5555
105,0.6477,0.6513,0.6390,0.5838,0.6576
106,0.3776,0.4651,0.5700,0.5947,0.6548
107,0.7362,0.8500,0.6902,0.7572,0.7817
108,0.7631,0.6687,0.6485,0.6253,0.6594
109,0.6332,0.5091,0.5746,0.5889,0.7002
110,0.7054,0.5339,0.6258,0.7011,0.6652
111,0.6256,0.5700,0.5624,0.5250,0.6432
112,0.5462,0.8246,0.8569,0.7782,0.7710
113,0.6249,0.5737,0.5025,0.5823,0.5990
114,0.5273,0.5909,0.5313,0.5849,0.5999
115,0.7070,0.5568,0.5874,0.5571,0.5334
116,0.4607,0.4888,0.5167,0.5428,0.6956
117,0.6775,0.5646,0.3948,0.4448,0.4338
118,0.7176,0.5948,0.4474,0.5856,0.6229
119,0.9406,0.6202,0.6040,0.5343,0.5642
120,0.3741,0.8103,0.6460,0.6419,0.8966
121,0.6210,0.3990,0.5078,0.4009,0.3672
122,0.5432,0.5771,0.7749,0.4396,0.5344
123,0.5818,0.5951,0.5660,0.6112,0.5239
124,0.6509,0.5939,0.4826,0.5372,0.4866
125,0.5567,0.7775,0.6963,0.6188,0.5255
126,0.4396,0.5483,0.5479,0.5560,0.5589
127,0.6570,0.7067,0.7988,0.5529,0.6044
128,0.5615,0.6940,0.6620,0.6528,0.6670
129,0.5030,0.6339,0.6938,0.7195,0.6299
130,0.8535,0.5651,0.5158,0.4731,0.5724
131,0.8440,0.6485,0.5832,0.7956,0.7570
132,0.6089,0.8071,0.8415,0.7394,0.7447
133,0.5588,0.6517,0.7053,0.5556,0.5727
134,0.4717,0.7824,0.5872,0.6122,0.6786
135,0.6282,0.4985,0.4980,0.4671,0.6116
136,0.5157,0.6569,0.5553,0.5719,0.4698
137,0.5308,0.5428,0.5757,0.5225,0.5764
138,0.4009,0.7519,0.7751,0.6669,0.7035
139,0.7994,0.7157,0.6890,0.6879,0.7479
140,0.5052,0.4622,0.5080,0.5527,0.6033
141,0.5724,0.6501,0.6052,0.5932,0.5759
142,0.7851,0.4871,0.5765,0.5080,0.4900
143,0.4997,0.4839,0.6098,0.4678,0.5532
144,0.4531,0.6980,0.6466,0.6291,0.6504
145,0.4550,0.5114,0.6327,0.5837,0.5918
146,0.4625,0.6717,0.7959,0.7033,0.8663
147,0.4707,0.6676,0.6951,0.5586,0.6310
148,0.5352,0.4970,0.5892,0.6426,0.5936
149,0.6114,0.7347,0.7093,0.6572,0.6103
150,0.4445,0.8283,0.7573,0.6813,0.5653
151,0.7175,0.6635,0.6095,0.6318,0.6234
152,0.5764,0.7620,0.6820,0.7835,0.6282
153,0.5421,0.4879,0.4640,0.4599,0.3881
154,0.5316,0.5124,0.6151,0.4820,0.4060
155,0.5492,0.4430,0.6060,0.5561,0.4484
156,0.6385,0.4960,0.6021,0.6191,0.6808
157,0.6210,1.0079,0.6541,0.6428,0.7339
158,0.6128,0.5207,0.6000,0.5336,0.3966
159,0.5525,0.3827,0.3612,0.3665,0.3664
160,0.5090,0.7353,0.7624,0.6596,0.7219
161,0.4192,0.6390,0.7231,0.6304,0.6632
162,0.4971,0.8354,0.6206,0.5848,0.5619
163,0.4756,0.5284,0.6432,0.7168,0.9268
164,0.4807,0.5751,0.5125,0.4468,0.4930
165,0.4808,0.6734,0.7169,0.4819,0.5398
166,0.3997,0.6129,0.6660,0.5803,0.6576
167,0.6551,0.4498,0.4965,0.3624,0.4404
168,0.5145,0.5453,0.4835,0.6049,0.4907
169,0.5260,0.7309,0.7526,0.7994,0.7473
170,0.6209,0.4514,0.5656,0.5069,0.5396
171,0.4499,0.6529,0.6423,0.7269,0.8325
172,0.5346,0.7533,0.8388,0.6509,0.6678
173,0.4734,0.4860,0.6199,0.6057,0.6357
174,0.4821,0.4645,0.6048,0.5305,0.4580
175,0.7769,0.7803,0.7801,0.6584,0.7243
176,0.4765,0.6229,0.5335,0.4963,0.5222
177,0.4532,0.5908,0.5984,0.5283,0.6612
178,0.4729,0.5342,0.4874,0.5010,0.4416
179,0.6005,0.6231,0.6319,0.5875,0.5628
180,0.5439,0.6556,0.5616,0.5758,0.5567
181,0.5444,0.5313,0.6094,0.6200,0.6579
182,0.4874,0.4473,0.4039,0.4542,0.4953
183,0.6589,0.5374,0.5102,0.5262,0.5239
184,0.6345,0.6115,0.6208,0.6029,0.6025
185,0.4683,0.5860,0.6385,0.5008,0.5139
186,0.7249,0.5582,0.7119,0.6860,0.6622
187,0.5686,0.5909,0.5317,0.6547,0.7151
188,0.4994,0.6638,0.6307,0.4920,0.6515
189,0.6673,0.5990,0.5427,0.5424,0.6344
190,0.4320,0.7216,0.6263,0.7227,0.7662
191,0.5165,0.5598,0.5292,0.5474,0.5690
192,0.5068,0.4480,0.4369,0.5013,0.5515
193,0.4831,0.7946,0.7035,0.6803,0.9031
194,0.4362,0.7478,0.6697,0.8137,0.6331
195,0.3382,0.4873,0.5234,0.4909,0.4412
196,0.4782,0.5195,0.4194,0.5324,0.6857
197,0.4927,0.5216,0.6656,0.8775,0.7785
198,0.4123,0.6051,0.7510,0.5004,0.5220
199,0.4675,0.6144,0.7408,0.7124,0.5363
200,0.5533,0.6378,0.7241,0.7205,0.7402
